,Unnamed: 0,course name,Number of students who purchased the course,The number of students who rated the course,The number of factors that took part in the creation of the course,Last updated date,the language of the course,The number of languages into which the course is translated,The number of languages for which the course has subtitles,price,Is the course on sale?,The number of episodes,Number of lectures in the course,Duration of each lecture,The name of the first lecturer,Number of followers of the first lecturer,The course number of the first lecturer,Average rating of all courses of the first lecturer,The name of the second lecturer,Number of followers of the second lecturer,The course number of the second lecturer,Average rating of all courses of the second lecturer,Does the course contain exercises?,Does the course contain exams?,Does the course contain a final exam?,Course rating
948,948,Master Azure Databricks,137,17,1,10.2022,1,1,1,159.9,1,14,142,12.4,A. K Kumar,2522.0,6,4.1,0,0.0,0.0,0.0,0,0,0,4.2
949,949,Machine Learning using R and Python,136,15,1,3.2019,1,1,1,349.9,1,1,83,69.66666666666667,DATAhill Solutions Srinivas Reddy,134323.0,11,3.8,0,0.0,0.0,0.0,0,0,0,3.0
950,950,Natural Language Processing - Basic to Advance using Python,136,15,1,2.2022,1,1,0,89.9,1,4,53,7.166666666666667,Shiv Onkar Deepak Kumar,1529.0,7,3.7,0,0.0,0.0,0.0,0,0,0,3.5
951,951,Learn Advance Data Visualization with R,146,15,1,1.2016,1,1,1,105.9,1,6,50,2.5833333333333335,Easylearning guru,11053.0,13,3.5,0,0.0,0.0,0.0,0,0,0,3.9
952,952,Python Data Visualization using Seaborn – Advanced,11386,15,1,7.2021,1,1,1,349.9,1,3,10,1.5833333333333335,Exam Turf,137454.0,30,4.0,0,0.0,0.0,0.0,0,0,0,4.9
953,953,Python: Build Machine Learning Models in 6 Hours,110,15,1,11.2018,1,1,1,349.9,1,2,46,5.666666666666667,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,3.9
954,954,DP-100 Azure Data Scientist Associate Complete Exam Guide,227,22,1,11.2022,1,1,1,699.9,1,9,96,8.633333333333333,Henry Habib,79887.0,13,4.5,0,0.0,0.0,0.0,0,0,1,4.4
955,955,Excel Power Query and M,257,15,2,8.2022,1,1,1,699.9,1,21,78,8.416666666666666,Mammoth Interactive,381289.0,275,4.3,1,519351.0,304.0,4.3,0,0,0,4.3
956,956,Introduction to Database and Database Management System.,40,15,1,11.2021,1,1,1,299.9,1,1,5,1.4333333333333333,Dr. Patrick Patrick,49.0,3,3.6,0,0.0,0.0,0.0,0,0,0,3.5
957,957,Identify Problems with Artificial Intelligence - Case Study,181,15,1,5.2021,1,1,11,349.9,1,8,34,3.4,Vladimir Zhbanko,10478.0,12,4.1,0,0.0,0.0,0.0,1,0,0,4.8
958,958,Learn the Normal or Gaussian distribution in statistics,176,15,1,11.2013,1,1,1,89.9,1,6,18,1.45,Luc Zio,3337.0,7,4.3,0,0.0,0.0,0.0,1,0,0,4.6
959,959,Starting a Career in Data Science 101,1502,15,1,2.2022,1,1,1,69.9,1,1,9,1.1333333333333333,Andrei Averin,2215.0,2,4.6,0,0.0,0.0,0.0,0,0,0,4.8
960,960,Basics of Pandas for Data Analysis & Data Science,1606,15,1,11.2022,1,1,1,69.9,1,8,19,1.9166666666666665,Shan Singh,285639.0,21,4.3,0,0.0,0.0,0.0,0,0,0,4.8
961,961,Developing and Deploying Applications with Streamlit,9035,17,1,12.2022,1,1,1,69.9,1,14,40,3.55,Avinash A,21334.0,6,4.1,0,0.0,0.0,0.0,1,0,0,4.1
962,962,Beginners R Programming: Data Science and Machine Learning!,116,15,2,8.2018,1,1,1,349.9,1,12,35,5.233333333333333,Mammoth Interactive,381289.0,275,4.3,1,519351.0,304.0,4.3,0,0,0,3.9
963,963,Understanding New Data - Exploratory Analysis in R,182,15,1,3.2021,1,1,1,179.9,1,3,63,6.866666666666667,R-Tutorials Training,265469.0,24,4.4,0,0.0,0.0,0.0,0,0,0,4.3
964,964,Updated Comprehensive Guide to Bioinformatics Databases,71,15,1,7.2022,1,1,1,123.9,1,7,42,2.3166666666666664,Abdul Rehman Ikram,3367.0,17,4.0,0,0.0,0.0,0.0,1,0,0,5.0
965,965,Artificial Intelligence #4:SVM & Logistic Classifier methods,1691,14,1,12.2017,1,1,1,329.9,1,3,18,1.8333333333333335,Sobhan N.,22210.0,15,3.4,0,0.0,0.0,0.0,0,0,0,3.1
966,966,YOLO-V3 using Darknet Framework On NVIDIA GPU Without Coding,130,14,1,12.2019,1,1,1,159.9,1,9,25,2.8,Dhavalshree Khedkar,130.0,1,4.2,0,0.0,0.0,0.0,0,0,0,4.2
967,967,Statistics for Beginner,1580,14,1,8.202,1,1,1,349.9,1,5,32,2.0166666666666666,Ankit Sharma,3401.0,3,3.9,0,0.0,0.0,0.0,1,0,0,3.9
968,968,The basics of Machine Learning,3010,14,1,8.2022,1,1,1,69.9,1,4,26,0.8833333333333333,Sharjeel Kazim,3010.0,2,3.7,0,0.0,0.0,0.0,0,0,0,3.7
969,969,Master Amazon Web Services | A Step-by-Step Guide for 2022,3133,14,1,6.2022,1,1,1,69.9,1,12,107,6.866666666666667,R Tutor,28969.0,57,3.8,0,0.0,0.0,0.0,0,0,1,4.0
970,970,Hadoop & Data Science NLP (All in One Course).,222,14,1,4.2018,1,1,1,349.9,1,11,51,11.5,Nitin Kaushik,222.0,1,2.7,0,0.0,0.0,0.0,1,0,0,2.7
971,971,Machine Learning Disease Prediction And Drug Recommendation,91,15,1,1.2022,1,1,1,89.9,1,10,30,6.183333333333334,Noel Moses Mwadende,3785.0,2,4.1,0,0.0,0.0,0.0,0,0,0,4.3
972,972,Develop a Discord Bot in 2022,1956,14,1,7.2022,1,1,1,69.9,1,1,10,0.8666666666666667,Erik Petersson,34082.0,8,4.3,0,0.0,0.0,0.0,0,0,0,4.2
973,973,Learn Python for Data Science with Google's Colab,1235,14,1,8.2019,1,1,0,69.9,1,9,13,1.0166666666666666,Geek Cafe,4195.0,3,3.9,0,0.0,0.0,0.0,0,0,0,3.7
974,974,If You Can Cook You Can Code Vol 5: Artificial Intelligence,74,14,1,11.2016,1,1,1,349.9,1,2,7,1.7833333333333332,Timothy Kenny,131907.0,56,4.3,0,0.0,0.0,0.0,0,0,0,3.7
975,975,AP Computer Science A - Java Concepts and Fundamentals,106,17,1,3.2022,1,1,1,139.9,1,12,31,2.8833333333333333,Jarrett Cornelison,106.0,1,4.6,0,0.0,0.0,0.0,1,1,1,4.6
976,976,Data Engineering - SSIS/ETL/Pipelines/Python/Web Scraping,125,15,1,8.2022,1,1,1,249.9,1,10,79,6.5,Skill Tree,29653.0,31,4.2,0,0.0,0.0,0.0,0,0,0,4.2
977,977,Practical Python Wavelet Transforms (II): 1D DWT,93,14,1,8.2022,1,1,1,399.9,1,6,37,6.516666666666667,Dr. Shouke Wei,2563.0,5,4.1,0,0.0,0.0,0.0,0,0,0,4.3
978,978,Big Data Analytics with PySpark + Power BI + MongoDB,88,14,1,2.202,1,1,1,349.9,1,7,27,3.9,EBISYS R&D,8534.0,15,4.1,0,0.0,0.0,0.0,0,0,0,4.1
979,979,Deep Learning For Computer Vision,88,14,1,2.2022,1,1,1,209.9,1,11,52,6.116666666666666,Juan O'that,88.0,1,3.8,0,0.0,0.0,0.0,0,0,0,3.8
980,980,Getting Started with Open Drone Map (ODM),92,14,1,5.2022,1,1,1,69.9,1,5,27,2.4333333333333336,Scott Lussier,1171.0,6,4.4,0,0.0,0.0,0.0,0,0,0,4.0
981,981,Data Science : Python Bootcamp for Data Analysis with Pandas,139,14,1,6.2022,1,1,1,69.9,1,16,68,6.833333333333333,Anmol Tomar,4034.0,3,4.3,0,0.0,0.0,0.0,1,0,0,4.3
982,982,Advanced Career Opportunities in Geographic Info.System(GIS),1958,14,1,12.2021,1,1,1,69.9,1,8,11,2.0833333333333335,Global Education Foundation,83791.0,25,4.1,0,0.0,0.0,0.0,0,0,0,4.7
983,983,Recommender Systems for Beginners - Complete 2021 Edition,240,14,1,2.2021,1,1,1,179.9,1,4,14,0.4666666666666667,The Click Reader,14311.0,11,4.0,0,0.0,0.0,0.0,0,0,0,4.1
984,984,Tutorials on Python & Data Science - Python + Data Science,4100,14,1,5.2022,1,1,1,699.9,1,19,467,26.733333333333334,Morteza Kordi,87570.0,11,4.2,0,0.0,0.0,0.0,0,0,0,4.6
985,985,R Programming for Complete Beginners,2177,15,1,1.2023,1,1,1,319.9,1,4,57,4.316666666666666,Fahad Masood Reda,20696.0,7,4.4,0,0.0,0.0,0.0,1,0,0,4.5
986,986,Linear regression in R for Data Scientists,194,13,1,1.2016,1,1,1,69.9,1,4,30,7.033333333333333,Francisco Juretig,24330.0,9,3.8,0,0.0,0.0,0.0,1,0,0,3.1
987,987,Master Cyber Security | A Step-by-Step Guide for 2022,1165,14,1,6.2022,1,1,1,69.9,1,11,100,4.616666666666667,R Tutor,28969.0,57,3.8,0,0.0,0.0,0.0,0,0,1,4.6
988,988,Simple image classification using KNN,61,13,1,12.2019,1,1,1,69.9,1,4,15,2.283333333333333,Evergreen Technologies,15041.0,55,3.5,0,0.0,0.0,0.0,0,0,0,3.9
989,989,Fundamentals of Machine Learning,2278,13,1,6.2022,1,1,1,89.9,1,3,25,8.666666666666666,Yiqiao Yin,6593.0,7,4.2,0,0.0,0.0,0.0,1,0,0,4.6
990,990,Python A to Z Bootcamp (2021) Basic-DataScience-API(50 Hrs),100,13,1,10.2021,1,1,1,349.9,1,43,463,50.71666666666667,Chandramouli Jayendran,58883.0,9,3.5,0,0.0,0.0,0.0,0,0,0,3.4
991,991,The Complete Guide to TensorFlow 1.x,154,13,1,8.2017,1,1,1,349.9,1,15,48,4.583333333333333,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,4.1
992,992,The Ultimate Python Library Pandas Training Course,54,13,1,8.2022,1,1,1,699.9,1,10,61,5.566666666666666,Karen Wallace,54.0,1,4.7,0,0.0,0.0,0.0,0,0,0,4.7
993,993,Future of Artificial Intelligence,7191,13,1,2.202,1,1,0,69.9,1,11,21,7.366666666666666,Edutainer India,35203.0,22,4.0,0,0.0,0.0,0.0,0,0,0,3.0
994,994,Practical Artificial Intelligence,1136,13,2,11.2021,1,1,1,69.9,1,11,77,12.9,Dr. Mesut Varlıoğlu,5812.0,7,4.9,1,1136.0,1.0,4.6,0,0,0,4.6
995,995,Data Science:Covid-19 Data Analysis Visualization Deployment,46,13,1,5.2021,1,1,1,69.9,1,6,21,1.95,AutomationGig .,255.0,8,4.2,0,0.0,0.0,0.0,0,0,0,4.4
996,996,An Introduction to Scikit-Learn,60,13,1,12.202,1,1,1,69.9,1,8,8,1.2166666666666668,Dhruva Krishna,60.0,1,4.5,0,0.0,0.0,0.0,0,0,0,4.5
997,997,Just a basic Idea of Python and Analytics,3089,13,1,8.202,1,1,1,349.9,1,4,15,1.9666666666666668,Steven Martin,13393.0,5,4.2,0,0.0,0.0,0.0,1,0,0,4.2
998,998,Computer vision: OpenCV Basics Quick Starter in Python,1370,13,1,3.2022,1,1,0,349.9,1,26,42,4.033333333333333,Abhilash Nelson,42953.0,21,4.3,0,0.0,0.0,0.0,0,0,0,4.0
999,999,Learn Data Science with Python - Part 1: Python Basics,40,13,1,8.2019,1,1,1,105.9,1,3,8,1.15,Tony Staunton,38665.0,10,4.2,0,0.0,0.0,0.0,1,0,0,4.0
1000,1000,NumPy for Scientific Computation with Python - 2022 Edition,1636,13,1,8.2021,1,1,1,699.9,1,1,7,0.7666666666666667,The Click Reader,14311.0,11,4.0,0,0.0,0.0,0.0,0,0,0,4.2
1001,1001,"Python Web Scraping using Bs4, Requests, Multiprocessing",1924,13,1,7.2021,1,1,1,123.9,1,2,8,0.95,Никита Хохлов,5830.0,8,4.3,0,0.0,0.0,0.0,0,0,0,4.5
1002,1002,The Complete Unity® Masterclass: Build 2D & 3D AI Games,154,13,2,7.2018,1,1,1,349.9,1,29,186,26.133333333333333,Mammoth Interactive,381289.0,275,4.3,1,519351.0,304.0,4.3,0,0,0,4.7
1003,1003,Implement ML using TensorFlow 2.3 (Oct 2020),223,13,1,10.202,1,1,1,319.9,1,8,22,2.066666666666667,Proton Expert Systems & Solutions,43555.0,26,4.0,0,0.0,0.0,0.0,1,0,0,4.4
1004,1004,Data Visualization in Stata,161,13,1,3.2022,1,1,1,89.9,1,6,78,8.3,F. Buscha,5666.0,9,4.3,0,0.0,0.0,0.0,0,0,0,4.5
1005,1005,LookML A-Z: Google Looker for Developers,9229,14,1,6.2022,1,1,1,69.9,1,12,51,3.8666666666666667,Start-Tech Academy,1573819.0,52,4.5,0,0.0,0.0,0.0,0,0,0,4.8
1006,1006,DVC and Git For Data Science,183,14,1,7.2022,1,1,1,229.9,1,7,54,9.333333333333334,Jesse E. Agbe,7110.0,8,4.1,0,0.0,0.0,0.0,0,0,0,4.2
1007,1007,Image Super-Resolution GANs,146,13,1,1.2022,1,1,1,69.9,1,4,24,2.5166666666666666,Brad Klingensmith,374.0,2,4.7,0,0.0,0.0,0.0,0,0,0,4.8
1008,1008,Artificial Intelligence #2: Polynomial & Logistic Regression,1925,13,1,12.2017,1,1,0,329.9,1,3,20,2.1333333333333333,Sobhan N.,22210.0,15,3.4,0,0.0,0.0,0.0,0,0,0,4.2
1009,1009,Open AI's Generative Pre-trained Transformer 3  (GPT3),4298,23,1,1.2023,1,1,1,69.9,1,21,41,4.2,Avinash A,21334.0,6,4.1,0,0.0,0.0,0.0,1,0,0,3.9
1010,1010,"RStudio Bootcamp- for Data Management, Statistics & graphics",50,13,1,5.2022,1,1,1,69.9,1,12,35,12.633333333333333,Soumyajit Halder,205.0,2,4.5,0,0.0,0.0,0.0,1,0,0,5.0
1011,1011,Time Series Analysis in Python - Data Analysis & Forecasting,6027,14,1,1.2023,1,1,1,69.9,1,10,28,2.1166666666666667,Onur Baltacı,29544.0,9,4.4,0,0.0,0.0,0.0,0,0,0,4.8
1012,1012,Hands-On Neural Networks​: Build Machine Learning Models​,160,13,2,6.2018,1,1,1,349.9,1,6,40,6.833333333333333,Mammoth Interactive,381289.0,275,4.3,1,519351.0,304.0,4.3,0,0,0,4.0
1013,1013,【한글자막】 Python 에서의 데이터 조작 : Pandas 완벽 단기 특강,89,13,4,12.2021,1,1,1,349.9,1,9,57,8.8,Samuel Hinton,88982.0,4,4.6,1,2286939.0,148.0,4.6,0,0,0,4.5
1014,1014,Machine Learning Mastery (Integrated Theory+Practical HW),361,13,1,3.2019,1,1,1,199.9,1,8,64,7.766666666666667,SaifAli Kheraj,862.0,2,4.1,0,0.0,0.0,0.0,0,0,0,4.2
1015,1015,Building Big Data Pipelines with R & Sparklyr & Power BI,85,13,1,4.202,1,1,1,349.9,1,6,19,2.4333333333333336,EBISYS R&D,8534.0,15,4.1,0,0.0,0.0,0.0,0,0,0,4.5
1016,1016,Terraform Snowflake from Scratch,169,13,1,12.2021,1,1,1,123.9,1,5,35,10.433333333333334,Jeremy Holtzman,6846.0,3,4.3,0,0.0,0.0,0.0,1,0,0,4.5
1017,1017,Master Data Science | A Step-by-Step Guide for 2022,1128,12,1,6.2022,1,1,1,69.9,1,13,163,11.166666666666666,R Tutor,28969.0,57,3.8,0,0.0,0.0,0.0,0,0,1,3.9
1018,1018,How to Build Neural Networks in Python,1106,13,3,10.2022,1,1,1,69.9,1,6,15,1.6,Socrates Knowledge Academy,2950.0,2,4.5,1,2950.0,2.0,4.5,0,0,1,4.3
1019,1019,Machine Learning and Blockchain with Microsoft Azure,5656,12,1,2.2021,1,1,1,69.9,1,17,51,3.55,Pranjal Srivastava,121690.0,79,3.6,0,0.0,0.0,0.0,1,0,0,4.3
1020,1020,Introduction to Clustering using R,65,12,1,6.2019,1,1,0,179.9,1,7,42,5.566666666666666,Rajat Raj Aggarwal,82.0,1,4.3,0,0.0,0.0,0.0,0,0,0,4.3
1021,1021,Learn NLP - Natural Language Processing with AWS and Python,4760,12,1,1.2022,1,1,1,69.9,1,9,17,1.35,Pranjal Srivastava,121690.0,79,3.6,0,0.0,0.0,0.0,0,0,0,4.0
1022,1022,"Create & Deploy Data Science,Deep Learning Web Apps 2021",339,12,1,8.2021,1,1,1,69.9,1,6,35,2.7666666666666666,Pianalytix .,66706.0,18,4.3,0,0.0,0.0,0.0,0,0,0,4.4
1023,1023,Choosing an Appropriate Distribution,99,12,1,7.202,1,1,1,123.9,1,5,30,2.0,Fernando Hernandez,870.0,10,4.1,0,0.0,0.0,0.0,0,0,0,4.4
1024,1024,Start & Grow Your Career in Machine Learning/Data Science,63,12,2,11.2021,1,1,1,329.9,1,8,38,1.4833333333333334,Class Creatives,3291.0,13,4.3,1,63.0,1.0,4.6,0,0,0,4.6
1025,1025,Statistics For Data Science and Machine Learning with Python,2035,14,1,10.2022,1,1,1,299.9,1,13,74,7.333333333333333,Taher Assaf,58274.0,3,4.5,0,0.0,0.0,0.0,0,0,0,4.7
1026,1026,Python: Step into the World of Machine Learning,257,12,1,2.2017,1,1,1,349.9,1,20,121,7.033333333333333,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,2.9
1027,1027,Building real world song recommendation engine with python,60,12,1,12.2019,1,1,1,69.9,1,4,12,2.0,Evergreen Technologies,15041.0,55,3.5,0,0.0,0.0,0.0,0,0,0,3.5
1028,1028,AI with Python - Natural Language Processing (NLP),61,12,1,9.2021,1,1,1,699.9,1,10,26,1.8666666666666667,John Wheeler,61.0,1,4.3,0,0.0,0.0,0.0,0,0,0,4.3
1029,1029,Data Science with Jupyter: 2-in-1,161,12,1,4.2018,1,1,1,349.9,1,2,60,4.716666666666667,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,3.3
1030,1030,Electricity Demand Analysis using Data Science,63,12,1,1.2023,1,1,0,179.9,1,7,19,3.216666666666667,Dr. Giannelos,3202.0,18,4.9,0,0.0,0.0,0.0,0,0,0,5.0
1031,1031,AI Academy #4: Learn Bio Inspired Optimization Methods A-Z,2176,12,1,11.2018,1,1,1,349.9,1,9,36,2.5833333333333335,Sobhan N.,22210.0,15,3.4,0,0.0,0.0,0.0,1,0,0,3.3
1032,1032,Statistics for Data Analysis Using Excel,47,13,1,7.202,1,1,1,349.9,1,22,60,3.4833333333333334,Data Lab,54.0,3,4.3,0,0.0,0.0,0.0,0,0,0,4.3
1033,1033,Build Spark Machine Learning and Analytics (5 Projects),207,12,1,11.2022,1,1,1,69.9,1,5,86,8.333333333333334,Bigdata Engineer,62633.0,23,3.9,0,0.0,0.0,0.0,0,0,0,3.8
1034,1034,Choosing the Right Machine Learning Algorithm,77,12,1,3.2019,1,1,1,179.9,1,12,40,3.1,TechTales Inc.,150.0,2,3.5,0,0.0,0.0,0.0,1,0,0,3.5
1035,1035,Introduction to Business Statistics,71,12,1,12.2017,1,1,1,69.9,1,6,34,4.25,Robert Lee,702.0,4,3.9,0,0.0,0.0,0.0,1,0,0,4.1
1036,1036,Google BigQuery ML Machine Learning in SQL (without Python),131,12,2,8.2022,1,1,3,69.9,1,9,48,3.283333333333333,Brain Analytix,131.0,1,4.8,1,131.0,1.0,4.8,1,0,0,4.8
1037,1037,How to use Artificial Intelligence - A guide for everyone!,2019,16,1,12.2022,1,1,1,69.9,1,6,17,0.7666666666666667,Ahmed Fessi,7963.0,2,4.5,0,0.0,0.0,0.0,1,0,0,4.5
1038,1038,Artificial Intelligence Level 2: Rise of the Machines,494,11,1,8.2021,1,1,5,69.9,1,2,23,2.183333333333333,"Gilad James, PhD",81779.0,43,4.2,0,0.0,0.0,0.0,0,0,0,4.4
1039,1039,Learning Path: R: Real-World Data Science Solutions with R,72,11,1,12.2017,1,1,1,349.9,1,3,163,9.4,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,0,0,0,3.8
1040,1040,Scenario Analyses,18,11,1,1.2023,1,1,0,179.9,1,2,8,1.8333333333333335,Dr. Giannelos,3202.0,18,4.9,0,0.0,0.0,0.0,0,0,0,5.0
1041,1041,Introductory Probability and Statistics,114,11,1,4.202,1,1,1,349.9,1,11,88,10.833333333333334,Ash Narayan Sah,4543.0,6,3.4,0,0.0,0.0,0.0,0,0,0,3.6
1042,1042,Practical Data Science using Python,186,11,1,12.2021,1,1,1,499.9,1,14,112,29.6,Manas Dasgupta,1057.0,3,4.5,0,0.0,0.0,0.0,0,0,0,4.7
1043,1043,Object Oriented Programming using Python + Pycharm Hands-on,147,11,2,11.2022,1,1,1,699.9,1,7,27,2.3333333333333335,Faisal Memon,59818.0,21,4.4,1,41591.0,17.0,4.4,0,0,0,4.3
1044,1044,Imbalanced Classification Master Class in Python,158,11,1,8.2021,1,1,1,69.9,1,6,88,3.1,Mike West,238476.0,50,4.3,0,0.0,0.0,0.0,0,0,0,4.6
1045,1045,Everything about Convolutional Neural Networks [2022],51,11,1,4.2022,1,1,1,69.9,1,7,20,3.25,Satyajit Pattnaik,5075.0,5,4.4,0,0.0,0.0,0.0,0,0,0,4.7
1046,1046,Advanced Computer Vision with TensorFlow,149,11,1,12.2017,1,1,1,349.9,1,4,17,1.9666666666666668,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,4.4
1047,1047,Analytics dashboard using python and plotly,31,11,1,10.2022,1,1,1,89.9,1,9,20,3.4833333333333334,Andreas Miller,31.0,1,4.8,0,0.0,0.0,0.0,0,0,0,4.8
1048,1048,Data Science: NLP and Sentimental Analysis in R,4990,11,1,10.2021,1,1,1,105.9,1,9,106,11.2,Sachin Kafle,181769.0,23,4.1,0,0.0,0.0,0.0,0,0,0,4.4
1049,1049,Machine Learning in Ms. Excel,965,11,1,1.2022,1,1,1,209.9,1,8,29,2.1666666666666665,Ed Spot,2338.0,2,3.8,0,0.0,0.0,0.0,1,0,0,4.1
1050,1050,"Web Scraping, API ,Beautiful Soup and Pandas using Python",62,11,1,12.202,1,1,1,209.9,1,3,39,4.05,Chandramouli Jayendran,58883.0,9,3.5,0,0.0,0.0,0.0,0,0,0,4.2
1051,1051,Beginners Machine Learning Masterclass with Tensorflow JS,148,11,2,12.202,1,1,1,349.9,1,18,110,9.533333333333333,Mammoth Interactive,381289.0,275,4.3,1,519351.0,304.0,4.3,0,0,0,4.7
1052,1052,"Master Designing, Integrating & Deploying Enterprise AI Apps",97,11,1,1.2021,1,1,1,349.9,1,6,33,5.5,Kapil Sachdeva,97.0,1,4.4,0,0.0,0.0,0.0,0,0,0,4.4
1053,1053,"Python Reinforcement Learning, Deep Q-Learning and TRFL",91,11,1,5.2019,1,1,1,349.9,1,4,77,5.216666666666667,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,2.9
1054,1054,Python for Data Science Bootcamp Course:Beginner to Advanced,52,11,1,11.2021,1,1,1,329.9,1,7,82,7.416666666666667,Naina Chaturvedi,146.0,4,3.9,0,0.0,0.0,0.0,0,0,0,3.6
1055,1055,Datascience using vba programming and a sql database,80,11,1,7.2022,1,1,1,89.9,1,1,19,9.066666666666666,Alida Herbst,87.0,2,4.7,0,0.0,0.0,0.0,0,0,1,4.7
1056,1056,Unsupervised Machine Learning:  Cluster Analysis Algorithms,57,12,1,8.202,1,1,1,349.9,1,6,33,5.283333333333333,Ishmeet Raina,57.0,1,3.9,0,0.0,0.0,0.0,0,0,0,3.9
1057,1057,LEARNING PATH: R: Advanced Deep Learning with R,71,11,1,11.2019,1,1,1,349.9,1,2,70,6.25,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,3.4
1058,1058,Natural Language Processing in R for Beginners,56,11,4,2.2021,1,1,1,179.9,1,14,70,3.35,Michael Bunting,56.0,1,4.7,1,56.0,1.0,4.7,0,0,0,4.7
1059,1059,Fundamentals of Data Science with Python,58,11,1,1.202,1,1,1,349.9,1,7,37,2.6333333333333333,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,3.9
1060,1060,Data Visualization with Python: The Complete Guide,696,11,2,12.2018,1,1,1,179.9,1,10,59,7.0,Eduonix Learning Solutions,1250606.0,237,3.9,1,1225208.0,170.0,3.9,0,0,0,3.9
1061,1061,Artificial Intelligence Projects with Python-HandsOn: 2-in-1,178,11,1,5.2018,1,1,1,349.9,1,2,30,3.9166666666666665,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,0,0,0,3.6
1062,1062,Avaya Self-Service Developer Fundamentals,36,11,1,5.2022,1,1,1,349.9,1,20,20,2.6833333333333336,Juan Sebastian Garcia,28499.0,48,3.9,0,0.0,0.0,0.0,0,0,0,3.7
1063,1063,Economics of Power Stations using Data Science,58,11,1,1.2023,1,1,0,179.9,1,10,61,6.566666666666666,Dr. Giannelos,3202.0,18,4.9,0,0.0,0.0,0.0,0,0,0,5.0
1064,1064,Easy Statistics: Data Visualization,29,11,1,3.2022,1,1,1,69.9,1,6,44,4.383333333333334,F. Buscha,5666.0,9,4.3,0,0.0,0.0,0.0,0,0,0,4.1
1065,1065,Python Data Science with the TCLab,1063,11,1,1.2022,1,1,1,69.9,1,4,14,4.383333333333334,John Hedengren,1063.0,1,4.3,0,0.0,0.0,0.0,1,0,0,4.3
1066,1066,Projects in Data Science Using R,86,11,2,3.202,1,1,1,179.9,1,7,58,10.35,Eduonix Learning Solutions,1250606.0,237,3.9,1,1225208.0,170.0,3.9,0,0,0,3.5
1067,1067,Master Google Analytics | A Step-by-Step Guide for 2022,2580,11,1,6.2022,1,1,1,69.9,1,12,126,7.45,R Tutor,28969.0,57,3.8,0,0.0,0.0,0.0,0,0,1,3.3
1068,1068,Machine Learning using ML.NET,95,11,1,2.202,1,1,1,89.9,1,6,15,0.9166666666666666,SkillBakery Studio,37452.0,32,3.7,0,0.0,0.0,0.0,0,0,0,3.3
1069,1069,Machine Learning Projects with TensorFlow 2.0,86,10,1,5.202,1,1,1,349.9,1,5,36,4.333333333333333,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,4.4
1070,1070,Intelligent Mobile Application Development with TensorFlow,89,10,1,1.2019,1,1,1,349.9,1,2,43,4.0,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,4.0
1071,1071,Discrete Optimization Data Science Heuristic & Metaheuristic,85,10,1,10.2019,1,1,1,699.9,0,5,55,3.4,Up Degree,84485.0,28,3.9,0,0.0,0.0,0.0,0,0,0,3.3
1072,1072,Data Science: Sentiment Analysis - Model Building Deployment,41,10,1,10.2021,1,1,1,69.9,1,11,32,1.55,AutomationGig .,255.0,8,4.2,0,0.0,0.0,0.0,0,0,0,4.3
1073,1073,Time Series: Mastering Time Series Forecasting using Python,149,12,3,1.2023,1,1,1,699.9,1,9,123,12.333333333333334,AI Sciences,43905.0,23,4.3,1,24012.0,23.0,4.3,0,0,0,4.0
1074,1074,Automated Machine Learning Hands on AutoML for beginners,150,10,1,12.2022,1,1,1,69.9,1,1,16,2.45,Dan We,81904.0,63,4.5,0,0.0,0.0,0.0,0,0,0,4.6
1075,1075,Deep Learning with Python - Novice to Pro!,41,10,1,1.2019,1,1,1,349.9,1,3,72,8.25,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,3.7
1076,1076,Machine Learning Python with Theoretically for Data Science,63,10,2,1.2023,1,1,1,699.9,1,8,26,4.283333333333333,Oak Academy,275303.0,256,4.5,1,48095.0,17.0,4.6,1,0,0,4.7
1077,1077,"Learn Python & OpenCV for Computer Vision Deep Learning, OCR",57,10,1,11.2022,1,1,1,449.9,1,25,72,6.8,Vineeta Vashistha,1606.0,6,4.3,0,0.0,0.0,0.0,0,0,0,4.6
1078,1078,Supervised Machine Learning in Python,112,10,1,6.2021,1,1,1,349.9,1,20,79,10.983333333333333,Gianluca Malato,8728.0,9,4.6,0,0.0,0.0,0.0,0,0,0,4.6
1079,1079,Natural Language Apps & Interactive Chatbots with TensorFlow,69,11,1,4.2019,1,1,1,349.9,1,2,64,4.1,Packt Publishing,408556.0,1058,3.9,0,0.0,0.0,0.0,1,0,0,3.0
